motor_x,motor_y,motor_z,time
0.137323,0.000683,0.040129,2023-12-29T17:47:50.269152Z
0.366424,0.000683,-0.006574,2023-12-29T17:47:50.269352Z
-0.859086,0.001314,0.049596,2023-12-29T17:47:50.269552Z
0.902571,-0.000264,-0.076933,2023-12-29T17:47:50.269752Z
0.835356,0.000998,-0.105645,2023-12-29T17:47:50.269952Z
0.304258,0.001314,-0.026451,2023-12-29T17:47:50.270152Z
0.052436,0.001630,-0.054216,2023-12-29T17:47:50.270352Z
-0.880225,0.000998,0.004785,2023-12-29T17:47:50.270552Z
-1.257892,0.001630,0.086201,2023-12-29T17:47:50.270752Z
0.157204,0.001945,0.045178,2023-12-29T17:47:50.270952Z
-0.716475,0.000367,0.054329,2023-12-29T17:47:50.271152Z
-0.851829,0.000998,0.089988,2023-12-29T17:47:50.271352Z
-0.962574,0.001314,0.043284,2023-12-29T17:47:50.271552Z
0.323823,0.001314,-0.013831,2023-12-29T17:47:50.271752Z
-0.105645,0.000998,0.051174,2023-12-29T17:47:50.271952Z
1.153131,0.000367,-0.108484,2023-12-29T17:47:50.272152Z
0.928132,0.000052,-0.050115,2023-12-29T17:47:50.272352Z
0.062849,0.001630,0.006679,2023-12-29T17:47:50.272552Z
-0.418632,0.001945,-0.015408,2023-12-29T17:47:50.272752Z
0.088095,0.000998,-0.033708,2023-12-29T17:47:50.272952Z
0.557657,0.000998,-0.092078,2023-12-29T17:47:50.273152Z
-0.384872,0.000998,-0.024243,2023-12-29T17:47:50.273352Z
-0.638228,0.001314,0.047071,2023-12-29T17:47:50.273552Z
-0.856246,0.000998,0.097246,2023-12-29T17:47:50.273752Z
0.140794,0.000367,0.052120,2023-12-29T17:47:50.273952Z
0.328556,0.000683,-0.038125,2023-12-29T17:47:50.274152Z
0.384727,0.001630,0.013306,2023-12-29T17:47:50.274352Z
0.425120,0.000052,0.044231,2023-12-29T17:47:50.274552Z
-0.392129,0.000367,0.011728,2023-12-29T17:47:50.274752Z
0.483184,0.000683,-0.043489,2023-12-29T17:47:50.274952Z
-0.227747,0.000998,-0.028029,2023-12-29T17:47:50.275152Z
0.002892,0.000683,0.019301,2023-12-29T17:47:50.275352Z
-0.140351,0.000683,0.057169,2023-12-29T17:47:50.275552Z
-0.277283,0.001314,0.055907,2023-12-29T17:47:50.275752Z
0.132905,0.000683,-0.072200,2023-12-29T17:47:50.275952Z
0.206748,0.000998,0.002261,2023-12-29T17:47:50.276152Z
0.230415,0.000683,0.012043,2023-12-29T17:47:50.276352Z
0.083361,0.000367,0.023719,2023-12-29T17:47:50.276552Z
0.179293,0.001314,0.025613,2023-12-29T17:47:50.276752Z
-0.064628,0.000683,-0.007205,2023-12-29T17:47:50.276952Z
0.327925,0.000998,0.004154,2023-12-29T17:47:50.277152Z
-0.095864,0.001314,-0.027398,2023-12-29T17:47:50.277352Z
-0.352690,0.000998,0.084939,2023-12-29T17:47:50.277552Z
-0.187678,0.000683,-0.002157,2023-12-29T17:47:50.277752Z
0.518527,0.000998,0.006994,2023-12-29T17:47:50.277952Z
-0.192410,0.000998,0.019301,2023-12-29T17:47:50.278152Z
0.237989,0.001945,0.003523,2023-12-29T17:47:50.278352Z
-0.327134,0.000367,0.026244,2023-12-29T17:47:50.278552Z
0.216215,0.000367,-0.005312,2023-12-29T17:47:50.278752Z
-0.443873,0.000052,0.023088,2023-12-29T17:47:50.278952Z
0.078312,0.000998,0.017408,2023-12-29T17:47:50.279152Z
0.129434,0.001314,-0.002157,2023-12-29T17:47:50.279352Z
-0.235635,0.000998,0.020248,2023-12-29T17:47:50.279552Z
0.403661,-0.000264,-0.031815,2023-12-29T17:47:50.279752Z
-0.051061,0.000683,-0.016355,2023-12-29T17:47:50.279952Z
0.081468,0.000998,-0.010360,2023-12-29T17:47:50.280152Z
-0.151394,0.001314,0.023719,2023-12-29T17:47:50.280352Z
0.254714,0.000683,0.023404,2023-12-29T17:47:50.280552Z
0.055907,0.000998,0.012359,2023-12-29T17:47:50.280752Z
0.085570,0.000998,0.012990,2023-12-29T17:47:50.280952Z
0.160675,0.000367,-0.023296,2023-12-29T17:47:50.281152Z
-0.164961,0.000998,0.023088,2023-12-29T17:47:50.281352Z
0.013937,0.001314,-0.019194,2023-12-29T17:47:50.281552Z
-0.210394,0.000998,0.000683,2023-12-29T17:47:50.281752Z
-0.077249,0.001314,-0.000895,2023-12-29T17:47:50.281952Z
-0.103751,0.000683,0.004154,2023-12-29T17:47:50.282152Z
0.156257,0.001630,0.024350,2023-12-29T17:47:50.282352Z
-0.053901,0.000998,-0.014777,2023-12-29T17:47:50.282552Z
0.088410,0.000052,-0.022350,2023-12-29T17:47:50.282752Z
0.106398,0.001630,-0.003103,2023-12-29T17:47:50.282952Z
0.201383,0.001630,-0.001210,2023-12-29T17:47:50.283152Z
-0.092078,0.001314,-0.004050,2023-12-29T17:47:50.283352Z
-0.012253,0.000998,0.013937,2023-12-29T17:47:50.283552Z
-0.045697,0.000998,0.007625,2023-12-29T17:47:50.283752Z
-0.199351,0.000998,0.005416,2023-12-29T17:47:50.283952Z
0.001314,0.001314,0.025928,2023-12-29T17:47:50.284152Z
-0.006258,0.000683,0.023719,2023-12-29T17:47:50.284352Z
-0.036232,0.001314,0.004785,2023-12-29T17:47:50.284552Z
-0.182629,0.000998,0.016146,2023-12-29T17:47:50.284752Z
-0.117318,0.000683,0.015830,2023-12-29T17:47:50.284952Z
-0.144768,0.000683,-0.000579,2023-12-29T17:47:50.285152Z
0.220633,0.001630,-0.008467,2023-12-29T17:47:50.285352Z
0.005732,0.000998,0.021510,2023-12-29T17:47:50.285552Z
-0.056109,0.000683,0.013306,2023-12-29T17:47:50.285752Z
0.315303,0.000683,0.007941,2023-12-29T17:47:50.285952Z
-0.028975,0.001630,0.027506,2023-12-29T17:47:50.286152Z
-0.095548,0.000998,-0.002472,2023-12-29T17:47:50.286352Z
-0.204084,0.000683,-0.004681,2023-12-29T17:47:50.286552Z
-0.042542,0.000052,-0.012569,2023-12-29T17:47:50.286752Z
-0.058318,0.000998,0.027506,2023-12-29T17:47:50.286952Z
-0.121736,0.000998,0.013621,2023-12-29T17:47:50.287152Z
0.273648,0.000367,-0.007521,2023-12-29T17:47:50.287352Z
0.045178,0.001314,-0.024243,2023-12-29T17:47:50.287552Z
-0.100596,0.000998,-0.003419,2023-12-29T17:47:50.287752Z
-0.046644,0.000683,-0.002472,2023-12-29T17:47:50.287952Z
0.368949,0.000683,-0.005627,2023-12-29T17:47:50.288152Z
0.160359,0.000998,-0.004681,2023-12-29T17:47:50.288352Z
-0.030237,0.000998,-0.008783,2023-12-29T17:47:50.288552Z
0.067899,0.000367,-0.003419,2023-12-29T17:47:50.288752Z
0.024982,0.000998,0.016461,2023-12-29T17:47:50.288952Z
-0.143506,0.001314,0.004154,2023-12-29T17:47:50.289152Z
0.047702,0.000367,0.014883,2023-12-29T17:47:50.289352Z
-0.097441,0.000998,-0.014146,2023-12-29T17:47:50.289552Z
0.053382,0.000998,0.002576,2023-12-29T17:47:50.289752Z
0.047071,0.001314,0.001314,2023-12-29T17:47:50.289952Z
0.007941,0.000052,-0.004681,2023-12-29T17:47:50.290152Z
-0.053585,0.000683,0.010150,2023-12-29T17:47:50.290352Z
0.138585,0.001630,-0.008467,2023-12-29T17:47:50.290552Z
-0.010360,0.000367,-0.014146,2023-12-29T17:47:50.290752Z
0.110500,0.000998,0.012674,2023-12-29T17:47:50.290952Z
0.213059,0.000998,0.006363,2023-12-29T17:47:50.291152Z
-0.199351,0.001945,0.005101,2023-12-29T17:47:50.291352Z
0.161622,-0.000264,0.017723,2023-12-29T17:47:50.291552Z
-0.085452,0.001314,0.006363,2023-12-29T17:47:50.291752Z
-0.106591,0.000052,0.006679,2023-12-29T17:47:50.291952Z
0.116811,0.002261,0.011412,2023-12-29T17:47:50.292152Z
-0.044435,0.000367,0.022457,2023-12-29T17:47:50.292352Z
-0.031184,0.000998,-0.005312,2023-12-29T17:47:50.292552Z
0.017408,0.001630,0.009203,2023-12-29T17:47:50.292752Z
0.022141,0.001630,0.011097,2023-12-29T17:47:50.292952Z
-0.090816,0.000367,0.019617,2023-12-29T17:47:50.293152Z
0.129750,0.000683,0.009834,2023-12-29T17:47:50.293352Z
-0.048853,0.000998,0.029399,2023-12-29T17:47:50.293552Z
0.018355,0.000998,0.002261,2023-12-29T17:47:50.293752Z
0.154048,0.001314,0.005416,2023-12-29T17:47:50.293952Z
-0.131201,0.000367,0.021195,2023-12-29T17:47:50.294152Z
-0.068414,0.000683,0.020879,2023-12-29T17:47:50.294352Z
0.024350,0.001630,-0.016355,2023-12-29T17:47:50.294552Z
-0.024243,0.000367,-0.018248,2023-12-29T17:47:50.294752Z
-0.035601,0.001314,0.001945,2023-12-29T17:47:50.294952Z
-0.087345,0.000998,0.004470,2023-12-29T17:47:50.295152Z
0.140163,0.001314,0.020879,2023-12-29T17:47:50.295352Z
-0.040965,0.001630,0.002892,2023-12-29T17:47:50.295552Z
-0.072200,0.000367,0.018670,2023-12-29T17:47:50.295752Z
0.108291,0.000998,-0.008467,2023-12-29T17:47:50.295952Z
0.042338,0.000367,-0.015093,2023-12-29T17:47:50.296152Z
0.101349,0.000998,0.000998,2023-12-29T17:47:50.296352Z
-0.000895,0.000998,-0.006258,2023-12-29T17:47:50.296552Z
-0.011938,0.001314,0.004470,2023-12-29T17:47:50.296752Z
-0.256459,0.001314,0.014883,2023-12-29T17:47:50.296952Z
-0.071254,0.000367,-0.007836,2023-12-29T17:47:50.297152Z
-0.066206,0.001630,0.015515,2023-12-29T17:47:50.297352Z
-0.019194,0.001630,-0.005943,2023-12-29T17:47:50.297552Z
0.101033,0.000998,0.000367,2023-12-29T17:47:50.297752Z
0.093775,0.001314,0.000367,2023-12-29T17:47:50.297952Z
0.092513,0.000683,-0.034023,2023-12-29T17:47:50.298152Z
-0.297475,0.001314,0.038235,2023-12-29T17:47:50.298352Z
0.004470,0.001314,0.000998,2023-12-29T17:47:50.298552Z
-0.126468,0.000998,-0.005943,2023-12-29T17:47:50.298752Z
0.108922,0.000998,0.021195,2023-12-29T17:47:50.298952Z
0.357588,0.000998,-0.009729,2023-12-29T17:47:50.299152Z
0.003839,0.001314,0.017408,2023-12-29T17:47:50.299352Z
0.026559,0.000683,0.001945,2023-12-29T17:47:50.299552Z
-0.022350,0.000683,0.015515,2023-12-29T17:47:50.299752Z
-0.123944,0.001314,0.002892,2023-12-29T17:47:50.299952Z
