motor_x,motor_y,motor_z,time
-0.087345,0.000052,0.004785,2023-12-15T13:58:53.217458Z
-0.065259,0.000998,0.008572,2023-12-15T13:58:53.217658Z
0.043600,0.000998,0.001314,2023-12-15T13:58:53.217858Z
0.103558,0.000998,0.004785,2023-12-15T13:58:53.218058Z
-0.057687,0.001630,0.009834,2023-12-15T13:58:53.218258Z
-0.063051,0.000367,0.013621,2023-12-15T13:58:53.218458Z
-0.019825,0.001314,0.004154,2023-12-15T13:58:53.218658Z
0.055276,0.000052,-0.008152,2023-12-15T13:58:53.218858Z
0.042338,0.001314,0.006363,2023-12-15T13:58:53.219058Z
-0.025189,0.000998,0.008572,2023-12-15T13:58:53.219258Z
0.011097,0.000367,0.017092,2023-12-15T13:58:53.219458Z
-0.017301,0.001314,0.003207,2023-12-15T13:58:53.219658Z
0.008888,0.000367,-0.011938,2023-12-15T13:58:53.219858Z
-0.102174,0.000998,0.008256,2023-12-15T13:58:53.220058Z
-0.029606,0.001630,0.011097,2023-12-15T13:58:53.220258Z
0.095037,0.000052,0.016461,2023-12-15T13:58:53.220458Z
0.020564,0.001945,-0.000895,2023-12-15T13:58:53.220658Z
-0.000264,0.000998,-0.009729,2023-12-15T13:58:53.220858Z
-0.148870,0.000367,0.011412,2023-12-15T13:58:53.221058Z
0.003207,0.001630,0.011728,2023-12-15T13:58:53.221258Z
0.183711,0.000998,0.006679,2023-12-15T13:58:53.221458Z
0.054014,0.000683,-0.005943,2023-12-15T13:58:53.221658Z
-0.048537,0.001630,-0.004050,2023-12-15T13:58:53.221858Z
-0.196512,0.000998,0.009519,2023-12-15T13:58:53.222058Z
-0.050115,0.000683,0.015515,2023-12-15T13:58:53.222258Z
0.153417,0.001945,-0.000895,2023-12-15T13:58:53.222458Z
0.091250,0.000683,-0.008152,2023-12-15T13:58:53.222658Z
-0.094286,0.000998,0.010465,2023-12-15T13:58:53.222858Z
-0.177897,0.001314,0.016461,2023-12-15T13:58:53.223058Z
0.024350,0.000683,0.011728,2023-12-15T13:58:53.223258Z
0.110816,0.001630,-0.011622,2023-12-15T13:58:53.223458Z
0.086201,0.000998,-0.005312,2023-12-15T13:58:53.223658Z
-0.101858,0.000998,0.020564,2023-12-15T13:58:53.223858Z
-0.082612,0.001314,0.017092,2023-12-15T13:58:53.224058Z
0.070107,0.000367,0.005416,2023-12-15T13:58:53.224258Z
-0.006574,0.000998,-0.014777,2023-12-15T13:58:53.224458Z
0.030662,0.000367,-0.001526,2023-12-15T13:58:53.224658Z
-0.088607,0.001314,0.019932,2023-12-15T13:58:53.224858Z
0.019932,0.000683,0.017408,2023-12-15T13:58:53.225058Z
0.079259,0.000998,-0.000264,2023-12-15T13:58:53.225258Z
-0.069992,0.001630,-0.016039,2023-12-15T13:58:53.225458Z
-0.034339,0.000998,0.002576,2023-12-15T13:58:53.225658Z
-0.059580,0.000998,0.013306,2023-12-15T13:58:53.225858Z
0.096615,0.000683,0.008572,2023-12-15T13:58:53.226058Z
0.033817,0.001314,-0.003734,2023-12-15T13:58:53.226258Z
-0.074409,0.000367,-0.008152,2023-12-15T13:58:53.226458Z
-0.048537,0.001314,0.000367,2023-12-15T13:58:53.226658Z
-0.012569,0.001314,0.004785,2023-12-15T13:58:53.226858Z
0.142372,0.000998,0.004470,2023-12-15T13:58:53.227058Z
0.012990,0.001314,0.002261,2023-12-15T13:58:53.227258Z
-0.094286,0.000683,0.003839,2023-12-15T13:58:53.227458Z
-0.044120,0.000683,0.003839,2023-12-15T13:58:53.227658Z
0.016777,0.001630,-0.004996,2023-12-15T13:58:53.227858Z
0.109553,0.000998,-0.000264,2023-12-15T13:58:53.228058Z
-0.011307,0.000998,0.007625,2023-12-15T13:58:53.228258Z
