motor_x,motor_y,motor_z,time
0.363900,0.001630,-0.026767,2023-12-29T17:36:47.652433Z
-1.332668,0.001314,-0.073462,2023-12-29T17:36:47.652633Z
0.133536,0.000683,-0.030868,2023-12-29T17:36:47.652833Z
-1.306481,0.001945,0.060956,2023-12-29T17:36:47.653033Z
-0.196827,0.000367,0.069161,2023-12-29T17:36:47.653234Z
0.153417,0.000998,0.009834,2023-12-29T17:36:47.653433Z
-0.630656,0.000998,0.057169,2023-12-29T17:36:47.653633Z
1.439981,0.000998,0.095984,2023-12-29T17:36:47.653833Z
-1.197314,0.000998,0.125332,2023-12-29T17:36:47.654033Z
2.485452,0.000683,-0.062735,2023-12-29T17:36:47.654233Z
0.812635,0.000998,-0.169378,2023-12-29T17:36:47.654433Z
0.438373,0.001314,-0.158966,2023-12-29T17:36:47.654634Z
0.298893,0.000683,-0.069361,2023-12-29T17:36:47.654833Z
-0.048537,0.000367,0.068530,2023-12-29T17:36:47.655033Z
-3.439969,0.000998,0.119651,2023-12-29T17:36:47.655233Z
-0.530954,0.000998,-0.039387,2023-12-29T17:36:47.655433Z
1.693381,0.000683,-0.067783,2023-12-29T17:36:47.655633Z
0.069161,0.000052,0.043915,2023-12-29T17:36:47.655833Z
1.018069,0.000367,0.106082,2023-12-29T17:36:47.656034Z
-0.186100,0.000998,0.011097,2023-12-29T17:36:47.656233Z
0.379047,0.001630,-0.029922,2023-12-29T17:36:47.656433Z
1.232654,0.000998,-0.071569,2023-12-29T17:36:47.656633Z
0.190338,0.000998,-0.034654,2023-12-29T17:36:47.656833Z
0.694613,0.000367,-0.012253,2023-12-29T17:36:47.657033Z
0.422595,0.000683,0.007941,2023-12-29T17:36:47.657233Z
0.375576,0.001630,-0.018563,2023-12-29T17:36:47.657434Z
-0.651479,0.000367,0.077681,2023-12-29T17:36:47.657633Z
2.303686,0.000998,-0.132463,2023-12-29T17:36:47.657833Z
-0.000895,0.000998,-0.040649,2023-12-29T17:36:47.658033Z
0.355379,0.001630,-0.009414,2023-12-29T17:36:47.658233Z
1.628374,0.000052,-0.087029,2023-12-29T17:36:47.658433Z
1.124730,0.000367,-0.051377,2023-12-29T17:36:47.658633Z
-1.366428,0.000998,0.031924,2023-12-29T17:36:47.658834Z
-1.063222,0.001630,0.124700,2023-12-29T17:36:47.659034Z
0.619193,0.000683,0.231362,2023-12-29T17:36:47.659233Z
1.590822,0.000367,-0.068414,2023-12-29T17:36:47.659433Z
-1.120960,0.001630,0.075788,2023-12-29T17:36:47.659633Z
2.516693,0.000367,-0.193672,2023-12-29T17:36:47.659833Z
-0.135618,0.000367,0.081468,2023-12-29T17:36:47.660033Z
2.549512,0.001314,-0.098388,2023-12-29T17:36:47.660233Z
-0.612671,0.000367,0.023719,2023-12-29T17:36:47.660434Z
-1.155666,0.000998,0.122176,2023-12-29T17:36:47.660633Z
-1.444359,0.000367,0.229153,2023-12-29T17:36:47.660833Z
-0.105329,0.000998,0.083046,2023-12-29T17:36:47.661033Z
-1.295438,0.000998,0.217161,2023-12-29T17:36:47.661233Z
0.838512,0.000367,0.069476,2023-12-29T17:36:47.661433Z
2.670374,0.001630,-0.164961,2023-12-29T17:36:47.661633Z
0.494544,0.000367,-0.074093,2023-12-29T17:36:47.661834Z
-1.632404,0.000998,0.139848,2023-12-29T17:36:47.662033Z
-5.409391,0.000998,0.377785,2023-12-29T17:36:47.662233Z
-0.007836,0.001314,0.181187,2023-12-29T17:36:47.662433Z
-0.815545,0.000367,-0.159281,2023-12-29T17:36:47.662633Z
5.280108,0.001314,-0.245732,2023-12-29T17:36:47.662833Z
-0.583960,0.001314,-0.178212,2023-12-29T17:36:47.663033Z
2.247831,0.000998,-0.060526,2023-12-29T17:36:47.663234Z
-1.624832,0.001314,-0.137827,2023-12-29T17:36:47.663433Z
-2.207582,0.000998,0.243353,2023-12-29T17:36:47.663633Z
1.008602,0.000998,0.222210,2023-12-29T17:36:47.663833Z
2.344710,0.000998,-0.016986,2023-12-29T17:36:47.664033Z
-0.792197,0.001314,-0.040965,2023-12-29T17:36:47.664233Z
-0.213234,0.000367,-0.076302,2023-12-29T17:36:47.664433Z
0.649172,0.000683,0.006994,2023-12-29T17:36:47.664634Z
-2.172244,0.001314,0.130696,2023-12-29T17:36:47.664833Z
0.516634,0.001314,0.012359,2023-12-29T17:36:47.665033Z
1.461439,0.000367,-0.086398,2023-12-29T17:36:47.665233Z
-0.140035,0.000683,-0.018248,2023-12-29T17:36:47.665433Z
1.502463,0.000683,0.143319,2023-12-29T17:36:47.665633Z
-1.634613,0.000683,0.140479,2023-12-29T17:36:47.665833Z
-1.710020,0.001314,0.099455,2023-12-29T17:36:47.666034Z
0.000052,0.000683,-0.127415,2023-12-29T17:36:47.666234Z
0.133221,0.000998,0.084624,2023-12-29T17:36:47.666433Z
-1.822342,0.000683,0.113656,2023-12-29T17:36:47.666633Z
1.226343,0.001630,0.163831,2023-12-29T17:36:47.666833Z
2.187558,0.000367,-0.231218,2023-12-29T17:36:47.667033Z
0.598681,0.000998,-0.149501,2023-12-29T17:36:47.667233Z
-1.477804,0.000367,0.159413,2023-12-29T17:36:47.667434Z
-1.722009,0.001314,0.010150,2023-12-29T17:36:47.667634Z
2.713291,0.000683,0.013621,2023-12-29T17:36:47.667833Z
1.229183,0.000367,-0.266555,2023-12-29T17:36:47.668033Z
1.322906,0.000998,0.015830,2023-12-29T17:36:47.668233Z
-2.896658,0.000998,0.052120,2023-12-29T17:36:47.668433Z
4.538211,0.000683,-0.071885,2023-12-29T17:36:47.668633Z
-3.648206,0.000683,-0.022034,2023-12-29T17:36:47.668833Z
-0.510761,0.002261,0.108291,2023-12-29T17:36:47.669034Z
-1.742518,0.000367,0.101664,2023-12-29T17:36:47.669233Z
3.710165,0.000998,-0.134356,2023-12-29T17:36:47.669433Z
-2.258379,0.000998,0.051805,2023-12-29T17:36:47.669633Z
2.669427,0.001630,-0.154233,2023-12-29T17:36:47.669833Z
0.355064,0.000052,0.080521,2023-12-29T17:36:47.670033Z
-0.730988,0.000998,0.077997,2023-12-29T17:36:47.670233Z
-1.532072,0.001314,0.089673,2023-12-29T17:36:47.670434Z
3.396177,0.000367,-0.214180,2023-12-29T17:36:47.670633Z
-3.552607,0.001945,0.225366,2023-12-29T17:36:47.670833Z
-2.790331,0.001314,-0.086714,2023-12-29T17:36:47.671033Z
3.558693,0.000998,0.115865,2023-12-29T17:36:47.671233Z
-0.889375,0.000998,0.032240,2023-12-29T17:36:47.671433Z
1.236125,0.000998,-0.016355,2023-12-29T17:36:47.671633Z
-4.868920,0.000998,0.290688,2023-12-29T17:36:47.671834Z
-1.924252,0.000998,0.133221,2023-12-29T17:36:47.672033Z
-1.740625,0.000998,0.083046,2023-12-29T17:36:47.672233Z
1.753023,0.000683,-0.124891,2023-12-29T17:36:47.672433Z
0.576907,0.000683,-0.144768,2023-12-29T17:36:47.672633Z
1.360458,0.000998,-0.097441,2023-12-29T17:36:47.672833Z
-0.075040,0.000998,-0.144768,2023-12-29T17:36:47.673033Z
3.630643,0.001314,-0.080404,2023-12-29T17:36:47.673234Z
-1.368321,0.001314,0.015199,2023-12-29T17:36:47.673434Z
-3.106158,0.000367,0.132905,2023-12-29T17:36:47.673633Z
-2.980900,0.001314,0.185920,2023-12-29T17:36:47.673833Z
0.710076,0.000998,-0.032130,2023-12-29T17:36:47.674033Z
1.235810,0.000998,-0.105329,2023-12-29T17:36:47.674233Z
0.156257,0.000998,-0.041911,2023-12-29T17:36:47.674433Z
2.297690,0.000998,0.021826,2023-12-29T17:36:47.674634Z
-0.304732,0.000998,0.204223,2023-12-29T17:36:47.674834Z
-2.378589,0.000998,0.152786,2023-12-29T17:36:47.675033Z
0.706289,0.000998,-0.057371,2023-12-29T17:36:47.675233Z
2.763151,0.000683,-0.221122,2023-12-29T17:36:47.675433Z
2.204283,0.000683,-0.290534,2023-12-29T17:36:47.675633Z
4.211600,0.000683,-0.359631,2023-12-29T17:36:47.675833Z
-1.812877,0.000998,0.015199,2023-12-29T17:36:47.676033Z
1.308390,0.001945,0.111447,2023-12-29T17:36:47.676234Z
-4.270395,0.000367,0.395141,2023-12-29T17:36:47.676433Z
-1.320363,0.000998,0.161622,2023-12-29T17:36:47.676633Z
1.077080,0.000998,0.274279,2023-12-29T17:36:47.676833Z
3.300245,0.000367,-0.372252,2023-12-29T17:36:47.677033Z
3.341584,0.000367,-0.219860,2023-12-29T17:36:47.677233Z
-0.540104,0.001314,-0.206293,2023-12-29T17:36:47.677433Z
0.907936,0.000998,0.036973,2023-12-29T17:36:47.677634Z
-0.632864,0.000367,0.101980,2023-12-29T17:36:47.677833Z
2.426757,0.000998,0.049596,2023-12-29T17:36:47.678033Z
-2.405092,0.000998,0.066321,2023-12-29T17:36:47.678233Z
1.282198,0.000367,0.003839,2023-12-29T17:36:47.678433Z
0.250927,0.000998,0.134799,2023-12-29T17:36:47.678633Z
0.112393,0.000998,-0.050115,2023-12-29T17:36:47.678833Z
-2.726282,0.001314,0.093459,2023-12-29T17:36:47.679034Z
1.080235,0.000998,-0.133094,2023-12-29T17:36:47.679233Z
-1.144939,0.001314,0.146790,2023-12-29T17:36:47.679433Z
0.084624,0.000998,0.135114,2023-12-29T17:36:47.679633Z
5.210052,0.000367,0.249665,2023-12-29T17:36:47.679833Z
1.373081,0.000998,-0.258983,2023-12-29T17:36:47.680033Z
1.805407,0.000683,-0.167169,2023-12-29T17:36:47.680233Z
-3.443124,0.001314,0.005416,2023-12-29T17:36:47.680434Z
-2.409193,0.001630,0.082415,2023-12-29T17:36:47.680633Z
2.725598,0.000367,0.074210,2023-12-29T17:36:47.680833Z
-0.543259,0.000998,0.091250,2023-12-29T17:36:47.681033Z
2.466203,-0.000264,-0.130254,2023-12-29T17:36:47.681233Z
-0.178843,0.000998,-0.120158,2023-12-29T17:36:47.681433Z
-0.204715,0.000683,0.055907,2023-12-29T17:36:47.681633Z
-1.623254,0.000683,-0.008467,2023-12-29T17:36:47.681834Z
-0.416108,0.000683,-0.103751,2023-12-29T17:36:47.682034Z
0.788968,0.000998,-0.010360,2023-12-29T17:36:47.682233Z
-3.404001,0.001314,0.214637,2023-12-29T17:36:47.682433Z
-4.955686,0.000998,0.465512,2023-12-29T17:36:47.682633Z
0.956533,0.000367,0.140794,2023-12-29T17:36:47.682833Z
-1.645025,0.002261,-0.170640,2023-12-29T17:36:47.683033Z
3.238394,0.000683,-0.087029,2023-12-29T17:36:47.683233Z
3.162027,-0.000579,-0.149185,2023-12-29T17:36:47.683434Z
-1.478750,0.000998,0.061272,2023-12-29T17:36:47.683633Z
2.635031,0.001630,0.017092,2023-12-29T17:36:47.683833Z
2.372795,0.000052,-0.095864,2023-12-29T17:36:47.684033Z
1.193208,0.001945,-0.177266,2023-12-29T17:36:47.684233Z
1.272100,0.000367,-0.056425,2023-12-29T17:36:47.684433Z
-2.402252,0.001314,-0.020141,2023-12-29T17:36:47.684633Z
-2.370701,0.000683,0.169195,2023-12-29T17:36:47.684834Z
-1.182169,0.001630,0.191601,2023-12-29T17:36:47.685033Z
1.782370,0.000052,0.053698,2023-12-29T17:36:47.685233Z
1.146504,0.000683,-0.076618,2023-12-29T17:36:47.685433Z
-1.266726,0.000998,0.110184,2023-12-29T17:36:47.685633Z
0.591108,0.000998,0.018670,2023-12-29T17:36:47.685833Z
0.841352,0.000367,-0.138142,2023-12-29T17:36:47.686033Z
-1.002959,0.000998,-0.122682,2023-12-29T17:36:47.686234Z
4.120086,0.000683,-0.313882,2023-12-29T17:36:47.686433Z
-1.981360,0.000998,0.080837,2023-12-29T17:36:47.686633Z
-0.255828,0.000998,0.154364,2023-12-29T17:36:47.686833Z
-1.974419,0.000683,0.084308,2023-12-29T17:36:47.687033Z
6.305068,0.000367,-0.295582,2023-12-29T17:36:47.687233Z
-0.160544,0.000998,-0.160228,2023-12-29T17:36:47.687433Z
-4.331604,0.000683,0.246825,2023-12-29T17:36:47.687634Z
0.564916,0.000367,0.289426,2023-12-29T17:36:47.687833Z
-0.022350,0.002261,0.150892,2023-12-29T17:36:47.688033Z
5.556228,0.000367,-0.311673,2023-12-29T17:36:47.688233Z
-3.294518,-0.000264,-0.031815,2023-12-29T17:36:47.688433Z
-0.456178,0.001630,-0.050746,2023-12-29T17:36:47.688633Z
0.415653,0.000367,0.081152,2023-12-29T17:36:47.688833Z
-1.622308,0.001314,0.058747,2023-12-29T17:36:47.689034Z
-0.396862,0.000367,-0.055794,2023-12-29T17:36:47.689234Z
-2.822829,0.001314,0.193810,2023-12-29T17:36:47.689433Z
-0.350481,0.001314,0.093775,2023-12-29T17:36:47.689633Z
1.663718,0.000683,0.116811,2023-12-29T17:36:47.689833Z
2.604105,0.000998,-0.250149,2023-12-29T17:36:47.690033Z
-1.823920,0.001314,-0.100912,2023-12-29T17:36:47.690233Z
3.563427,0.000683,-0.264662,2023-12-29T17:36:47.690434Z
-1.966846,0.000998,0.103242,2023-12-29T17:36:47.690634Z
0.394194,0.000998,0.168249,2023-12-29T17:36:47.690833Z
-2.650244,0.000998,0.127225,2023-12-29T17:36:47.691033Z
-0.279807,0.000683,0.188445,2023-12-29T17:36:47.691233Z
-1.786689,0.001314,-0.106907,2023-12-29T17:36:47.691433Z
-0.517071,0.000998,-0.034970,2023-12-29T17:36:47.691633Z
-3.158533,0.000683,0.315303,2023-12-29T17:36:47.691833Z
-1.739047,0.001630,0.135114,2023-12-29T17:36:47.692034Z
1.352885,0.001314,-0.004050,2023-12-29T17:36:47.692233Z
1.530549,0.000683,-0.217967,2023-12-29T17:36:47.692433Z
-3.272432,0.000998,0.030031,2023-12-29T17:36:47.692633Z
2.976474,0.000367,-0.005312,2023-12-29T17:36:47.692833Z
1.093805,0.000367,-0.172533,2023-12-29T17:36:47.693033Z
2.136120,0.000683,-0.315775,2023-12-29T17:36:47.693233Z
-1.260732,0.001314,-0.187046,2023-12-29T17:36:47.693434Z
-0.839209,0.001314,0.016461,2023-12-29T17:36:47.693633Z
0.280275,0.000367,-0.007836,2023-12-29T17:36:47.693833Z
-2.832294,0.001314,0.141425,2023-12-29T17:36:47.694033Z
-0.435038,0.001314,0.021510,2023-12-29T17:36:47.694233Z
0.626767,0.000052,0.086833,2023-12-29T17:36:47.694433Z
-0.546730,0.000998,0.055276,2023-12-29T17:36:47.694633Z
0.680728,0.000683,0.047702,2023-12-29T17:36:47.694834Z
2.609785,0.000998,-0.205662,2023-12-29T17:36:47.695033Z
-0.001526,0.000367,-0.163068,2023-12-29T17:36:47.695233Z
1.752707,0.000683,-0.095548,2023-12-29T17:36:47.695433Z
-3.832781,0.001314,0.249980,2023-12-29T17:36:47.695633Z
0.864072,0.000367,-0.043489,2023-12-29T17:36:47.695833Z
1.753023,0.000683,-0.018879,2023-12-29T17:36:47.696033Z
-1.106447,0.001945,-0.107538,2023-12-29T17:36:47.696234Z
1.437456,0.000367,0.000052,2023-12-29T17:36:47.696433Z
0.887109,0.001314,-0.073462,2023-12-29T17:36:47.696633Z
0.829676,0.000998,-0.074093,2023-12-29T17:36:47.696833Z
-1.256946,0.000998,-0.046644,2023-12-29T17:36:47.697033Z
-0.898209,0.000683,0.019617,2023-12-29T17:36:47.697233Z
0.011097,0.000367,0.249349,2023-12-29T17:36:47.697433Z
1.049941,0.000367,0.098508,2023-12-29T17:36:47.697634Z
2.003582,0.000998,-0.030868,2023-12-29T17:36:47.697834Z
-0.483627,0.000998,-0.066521,2023-12-29T17:36:47.698033Z
2.798494,0.000998,-0.190202,2023-12-29T17:36:47.698233Z
0.702818,0.000367,0.078628,2023-12-29T17:36:47.698433Z
0.211797,0.000998,-0.049799,2023-12-29T17:36:47.698633Z
-0.566291,0.000367,-0.145715,2023-12-29T17:36:47.698833Z
0.450049,0.000998,0.048649,2023-12-29T17:36:47.699033Z
-1.405867,0.001314,0.074210,2023-12-29T17:36:47.699234Z
0.332343,0.000683,0.046756,2023-12-29T17:36:47.699433Z
-1.586655,0.000998,0.126594,2023-12-29T17:36:47.699633Z
-1.480012,0.001630,0.024982,2023-12-29T17:36:47.699833Z
1.445346,0.000367,0.002892,2023-12-29T17:36:47.700033Z
-0.678298,0.001314,0.033817,2023-12-29T17:36:47.700233Z
0.891842,0.000683,0.010465,2023-12-29T17:36:47.700433Z
0.440898,0.001314,-0.059264,2023-12-29T17:36:47.700634Z
0.820524,0.000367,-0.023296,2023-12-29T17:36:47.700833Z
0.260394,0.001630,-0.013200,2023-12-29T17:36:47.701033Z
-1.288812,0.001630,-0.060842,2023-12-29T17:36:47.701233Z
0.980516,0.001314,-0.130254,2023-12-29T17:36:47.701433Z
-2.353032,0.001314,-0.073462,2023-12-29T17:36:47.701633Z
-3.208068,0.000998,-0.026136,2023-12-29T17:36:47.701833Z
-1.636821,0.001630,0.012043,2023-12-29T17:36:47.702034Z
2.672899,0.000683,0.051489,2023-12-29T17:36:47.702233Z
-1.047762,0.000683,0.198227,2023-12-29T17:36:47.702433Z
1.531180,0.000683,-0.088291,2023-12-29T17:36:47.702633Z
0.430169,0.000998,-0.120789,2023-12-29T17:36:47.702833Z
-4.758175,0.000998,0.043915,2023-12-29T17:36:47.703033Z
0.096300,0.000367,0.157835,2023-12-29T17:36:47.703233Z
-0.698490,0.000998,-0.022350,2023-12-29T17:36:47.703434Z
1.996640,0.001314,0.019617,2023-12-29T17:36:47.703633Z
-0.847096,0.000683,-0.005943,2023-12-29T17:36:47.703833Z
-0.943958,0.000367,0.061587,2023-12-29T17:36:47.704033Z
-0.739507,0.001314,0.190338,2023-12-29T17:36:47.704233Z
-2.356187,0.000998,0.128803,2023-12-29T17:36:47.704433Z
1.163545,0.001314,-0.083243,2023-12-29T17:36:47.704633Z
-1.515665,0.000998,-0.028660,2023-12-29T17:36:47.704834Z
1.310283,0.000998,-0.188309,2023-12-29T17:36:47.705034Z
2.996670,0.000052,-0.079773,2023-12-29T17:36:47.705233Z
2.366484,0.000998,-0.412953,2023-12-29T17:36:47.705433Z
1.082760,0.000683,-0.194303,2023-12-29T17:36:47.705633Z
-1.756716,0.000998,0.050858,2023-12-29T17:36:47.705833Z
-1.477488,0.000683,0.306467,2023-12-29T17:36:47.706033Z
-1.278716,0.000998,0.079259,2023-12-29T17:36:47.706234Z
0.211797,0.000367,0.024982,2023-12-29T17:36:47.706434Z
-1.838118,0.001314,-0.061473,2023-12-29T17:36:47.706633Z
2.880226,0.000998,0.023088,2023-12-29T17:36:47.706833Z
-4.450868,0.000998,0.105135,2023-12-29T17:36:47.707033Z
5.392134,0.000367,-0.330289,2023-12-29T17:36:47.707233Z
0.763407,0.000683,0.001314,2023-12-29T17:36:47.707433Z
4.916891,0.000998,-0.094602,2023-12-29T17:36:47.707633Z
-1.532387,0.000683,-0.106276,2023-12-29T17:36:47.707834Z
3.016551,0.000683,-0.005312,2023-12-29T17:36:47.708033Z
-8.278021,0.001945,0.240513,2023-12-29T17:36:47.708233Z
2.077425,0.000367,-0.025820,2023-12-29T17:36:47.708433Z
-0.124575,0.000367,0.054645,2023-12-29T17:36:47.708633Z
2.426757,0.000998,0.036973,2023-12-29T17:36:47.708833Z
-1.611896,0.001314,0.005732,2023-12-29T17:36:47.709033Z
1.604707,0.000367,0.037920,2023-12-29T17:36:47.709234Z
-0.783047,0.001630,-0.022034,2023-12-29T17:36:47.709433Z
1.100116,0.000998,-0.045382,2023-12-29T17:36:47.709633Z
1.787104,0.000998,-0.032761,2023-12-29T17:36:47.709833Z
-2.834187,0.000683,-0.173795,2023-12-29T17:36:47.710033Z
-0.503504,0.001630,-0.058002,2023-12-29T17:36:47.710233Z
0.693351,0.000367,-0.160228,2023-12-29T17:36:47.710433Z
2.724652,0.000683,-0.155180,2023-12-29T17:36:47.710634Z
1.579777,0.000998,-0.015408,2023-12-29T17:36:47.710833Z
1.037318,0.000998,-0.087345,2023-12-29T17:36:47.711033Z
-0.422734,0.000998,-0.016670,2023-12-29T17:36:47.711233Z
-0.240999,0.000998,0.013937,2023-12-29T17:36:47.711433Z
0.317196,0.000998,-0.049799,2023-12-29T17:36:47.711633Z
-1.884498,0.000998,0.028453,2023-12-29T17:36:47.711833Z
-0.852776,0.000998,0.188129,2023-12-29T17:36:47.712034Z
-2.109457,0.001314,0.111762,2023-12-29T17:36:47.712233Z
0.503696,0.001314,0.144581,2023-12-29T17:36:47.712433Z
0.458570,0.000998,-0.033077,2023-12-29T17:36:47.712633Z
1.020909,0.000367,0.050227,2023-12-29T17:36:47.712833Z
-1.499574,0.001630,0.035711,2023-12-29T17:36:47.713033Z
0.732797,0.000998,0.001314,2023-12-29T17:36:47.713233Z
0.891527,0.000367,-0.006889,2023-12-29T17:36:47.713434Z
-0.821224,0.000683,0.002261,2023-12-29T17:36:47.713634Z
-0.724678,0.000367,0.108291,2023-12-29T17:36:47.713833Z
0.566809,0.001630,-0.082928,2023-12-29T17:36:47.714033Z
-3.149698,0.000367,0.055907,2023-12-29T17:36:47.714233Z
0.418493,0.000998,-0.076618,2023-12-29T17:36:47.714433Z
2.042082,0.000683,-0.129623,2023-12-29T17:36:47.714633Z
-0.074724,0.001314,0.091566,2023-12-29T17:36:47.714833Z
-1.424167,0.000998,0.111131,2023-12-29T17:36:47.715034Z
1.646993,-0.000264,-0.044751,2023-12-29T17:36:47.715233Z
0.684200,0.001630,-0.160228,2023-12-29T17:36:47.715433Z
-1.855155,0.001630,0.021195,2023-12-29T17:36:47.715633Z
1.089387,0.001314,-0.030553,2023-12-29T17:36:47.715833Z
1.554532,0.000367,-0.131201,2023-12-29T17:36:47.716033Z
-1.834332,0.001314,-0.053585,2023-12-29T17:36:47.716233Z
0.349384,0.001630,-0.023612,2023-12-29T17:36:47.716434Z
-0.251411,0.000367,0.151839,2023-12-29T17:36:47.716633Z
-0.164330,0.000683,0.089673,2023-12-29T17:36:47.716833Z
0.391670,0.000683,0.002261,2023-12-29T17:36:47.717033Z
0.819578,0.001630,-0.051377,2023-12-29T17:36:47.717233Z
-0.016355,0.000367,-0.006574,2023-12-29T17:36:47.717433Z
0.473086,0.000683,0.075157,2023-12-29T17:36:47.717633Z
0.090304,0.000998,-0.017932,2023-12-29T17:36:47.717834Z
2.694042,0.000683,0.018039,2023-12-29T17:36:47.718033Z
-2.566633,0.000998,-0.003419,2023-12-29T17:36:47.718233Z
1.400220,0.000998,-0.016986,2023-12-29T17:36:47.718433Z
-2.817465,0.000998,0.072001,2023-12-29T17:36:47.718633Z
2.306842,0.000683,0.111762,2023-12-29T17:36:47.718833Z
-2.557799,0.000998,0.102295,2023-12-29T17:36:47.719033Z
0.368318,0.000998,-0.084190,2023-12-29T17:36:47.719234Z
-0.312305,0.000683,-0.055163,2023-12-29T17:36:47.719433Z
0.950853,0.001630,-0.084505,2023-12-29T17:36:47.719633Z
0.164146,0.000683,-0.032761,2023-12-29T17:36:47.719833Z
2.063856,0.000683,0.030346,2023-12-29T17:36:47.720033Z
-2.015120,0.001314,0.069792,2023-12-29T17:36:47.720233Z
-0.194619,0.000683,0.186867,2023-12-29T17:36:47.720433Z
