motor_x,motor_y,motor_z,time
-0.085136,0.000998,-0.001526,2023-12-29T19:05:18.418353Z
0.186551,0.001630,-0.002788,2023-12-29T19:05:18.418553Z
-0.112901,0.000998,0.018039,2023-12-29T19:05:18.418753Z
0.173298,0.000367,0.013937,2023-12-29T19:05:18.418953Z
0.036973,0.000998,-0.010676,2023-12-29T19:05:18.419152Z
-0.038441,0.001314,0.009203,2023-12-29T19:05:18.419353Z
-0.063051,0.001314,-0.002788,2023-12-29T19:05:18.419553Z
-0.033708,0.000683,-0.004365,2023-12-29T19:05:18.419753Z
0.161622,0.001630,-0.012884,2023-12-29T19:05:18.419953Z
-0.111639,0.001630,-0.009414,2023-12-29T19:05:18.420153Z
0.012990,0.000367,0.010781,2023-12-29T19:05:18.420353Z
-0.019510,0.000683,0.021195,2023-12-29T19:05:18.420552Z
0.136692,0.000998,-0.019510,2023-12-29T19:05:18.420753Z
0.031293,0.000367,0.002576,2023-12-29T19:05:18.420953Z
-0.196827,0.000998,0.005416,2023-12-29T19:05:18.421153Z
0.064112,0.000998,-0.000579,2023-12-29T19:05:18.421353Z
0.168249,0.000998,0.003207,2023-12-29T19:05:18.421553Z
0.019301,0.000367,0.001945,2023-12-29T19:05:18.421753Z
-0.140351,0.001314,0.023404,2023-12-29T19:05:18.421953Z
-0.035601,0.001314,-0.004996,2023-12-29T19:05:18.422153Z
0.023719,0.000367,-0.012253,2023-12-29T19:05:18.422353Z
-0.118896,0.001630,0.007310,2023-12-29T19:05:18.422553Z
0.112078,0.000998,0.009834,2023-12-29T19:05:18.422753Z
0.110816,0.000998,0.001945,2023-12-29T19:05:18.422953Z
0.085570,0.000683,-0.007836,2023-12-29T19:05:18.423153Z
-0.019510,0.001630,0.021195,2023-12-29T19:05:18.423353Z
-0.041280,0.001314,0.009834,2023-12-29T19:05:18.423553Z
0.035711,0.000367,0.005416,2023-12-29T19:05:18.423753Z
0.008256,0.001314,-0.001841,2023-12-29T19:05:18.423953Z
-0.124575,0.001314,0.002576,2023-12-29T19:05:18.424153Z
0.052751,0.001630,0.020248,2023-12-29T19:05:18.424353Z
0.016777,0.001314,0.012359,2023-12-29T19:05:18.424553Z
-0.150132,0.000998,0.016777,2023-12-29T19:05:18.424753Z
0.058747,0.000998,-0.004996,2023-12-29T19:05:18.424953Z
0.087464,0.000998,0.009203,2023-12-29T19:05:18.425153Z
-0.196196,0.000367,0.009834,2023-12-29T19:05:18.425353Z
0.250927,0.001314,-0.002157,2023-12-29T19:05:18.425553Z
0.052120,0.001314,0.009834,2023-12-29T19:05:18.425753Z
-0.147292,0.000683,0.024982,2023-12-29T19:05:18.425953Z
-0.023612,0.000998,0.002576,2023-12-29T19:05:18.426153Z
-0.085136,0.001314,0.003839,2023-12-29T19:05:18.426353Z
0.083992,0.000998,0.003207,2023-12-29T19:05:18.426553Z
-0.108169,0.000998,0.014883,2023-12-29T19:05:18.426753Z
0.081783,0.000367,0.015199,2023-12-29T19:05:18.426953Z
0.045493,0.001630,-0.007205,2023-12-29T19:05:18.427153Z
-0.043804,0.001314,0.008256,2023-12-29T19:05:18.427353Z
-0.022034,0.000683,-0.005627,2023-12-29T19:05:18.427553Z
0.015515,0.000683,-0.005627,2023-12-29T19:05:18.427752Z
0.002576,0.001945,-0.004365,2023-12-29T19:05:18.427953Z
0.103242,0.000998,-0.014462,2023-12-29T19:05:18.428153Z
-0.051692,0.000683,0.006048,2023-12-29T19:05:18.428353Z
-0.101543,0.000052,0.033502,2023-12-29T19:05:18.428553Z
-0.076302,0.000998,-0.000895,2023-12-29T19:05:18.428753Z
0.060641,0.000998,0.006363,2023-12-29T19:05:18.428953Z
-0.037179,0.000367,-0.001841,2023-12-29T19:05:18.429153Z
0.002261,0.000367,-0.007521,2023-12-29T19:05:18.429353Z
0.264812,0.001314,-0.002157,2023-12-29T19:05:18.429553Z
-0.121420,0.000998,0.000367,2023-12-29T19:05:18.429753Z
-0.015093,0.001314,0.033502,2023-12-29T19:05:18.429953Z
-0.260561,0.000683,0.005101,2023-12-29T19:05:18.430153Z
0.113340,0.000683,-0.010360,2023-12-29T19:05:18.430353Z
-0.012884,0.001630,-0.002788,2023-12-29T19:05:18.430553Z
0.124069,0.000367,0.013937,2023-12-29T19:05:18.430753Z
0.075157,0.000683,0.015199,2023-12-29T19:05:18.430953Z
-0.036548,0.001630,-0.012884,2023-12-29T19:05:18.431153Z
-0.085136,0.000998,0.009834,2023-12-29T19:05:18.431353Z
0.013621,0.000998,-0.004365,2023-12-29T19:05:18.431553Z
0.269230,0.000367,-0.001526,2023-12-29T19:05:18.431753Z
-0.277283,0.000683,0.001630,2023-12-29T19:05:18.431953Z
0.200436,0.001314,-0.009729,2023-12-29T19:05:18.432153Z
-0.000264,0.000683,0.017092,2023-12-29T19:05:18.432353Z
-0.071254,0.000683,0.032871,2023-12-29T19:05:18.432553Z
0.078628,0.001630,0.008572,2023-12-29T19:05:18.432753Z
-0.247309,0.001314,0.013306,2023-12-29T19:05:18.432953Z
0.225682,0.000998,0.027506,2023-12-29T19:05:18.433153Z
-0.019194,0.001630,0.012043,2023-12-29T19:05:18.433353Z
0.233255,0.001314,-0.000579,2023-12-29T19:05:18.433553Z
-0.128677,0.000683,0.002576,2023-12-29T19:05:18.433753Z
-0.289588,0.000367,0.020248,2023-12-29T19:05:18.433953Z
-0.061473,0.000998,-0.009098,2023-12-29T19:05:18.434153Z
0.128487,0.000367,-0.020141,2023-12-29T19:05:18.434353Z
0.130381,0.000683,-0.013200,2023-12-29T19:05:18.434553Z
-0.180736,0.000683,0.006679,2023-12-29T19:05:18.434753Z
0.035711,0.000998,0.016146,2023-12-29T19:05:18.434952Z
0.137639,0.000998,-0.004365,2023-12-29T19:05:18.435153Z
0.111762,0.001630,0.006048,2023-12-29T19:05:18.435353Z
-0.024243,0.000367,0.009834,2023-12-29T19:05:18.435553Z
-0.065890,0.000683,0.009834,2023-12-29T19:05:18.435753Z
0.031608,0.001630,-0.005627,2023-12-29T19:05:18.435953Z
-0.010991,0.001630,-0.001841,2023-12-29T19:05:18.436153Z
-0.093971,0.001314,0.020879,2023-12-29T19:05:18.436352Z
0.014883,0.000367,0.022141,2023-12-29T19:05:18.436553Z
-0.055163,0.000367,-0.019825,2023-12-29T19:05:18.436753Z
0.075472,0.001314,-0.001841,2023-12-29T19:05:18.436953Z
-0.123629,0.000998,0.009519,2023-12-29T19:05:18.437153Z
0.214952,0.000683,-0.001210,2023-12-29T19:05:18.437353Z
0.124069,0.001314,-0.000264,2023-12-29T19:05:18.437553Z
-0.001526,0.000683,-0.004996,2023-12-29T19:05:18.437753Z
-0.198405,0.000367,0.026244,2023-12-29T19:05:18.437953Z
-0.049484,0.000998,-0.002788,2023-12-29T19:05:18.438153Z
-0.054847,0.001314,-0.010991,2023-12-29T19:05:18.438353Z
-0.171902,0.000998,0.001945,2023-12-29T19:05:18.438553Z
0.135430,0.000367,0.012359,2023-12-29T19:05:18.438753Z
0.092197,0.000998,0.005101,2023-12-29T19:05:18.438953Z
0.174244,0.001630,-0.008467,2023-12-29T19:05:18.439153Z
0.067583,0.000683,0.018670,2023-12-29T19:05:18.439353Z
-0.092709,0.000367,0.009834,2023-12-29T19:05:18.439553Z
0.069161,0.000683,0.009203,2023-12-29T19:05:18.439753Z
0.101664,0.001630,0.003207,2023-12-29T19:05:18.439953Z
0.008888,0.000683,0.000683,2023-12-29T19:05:18.440153Z
-0.056425,0.000683,0.029399,2023-12-29T19:05:18.440353Z
-0.154864,0.000998,0.021826,2023-12-29T19:05:18.440553Z
-0.060526,0.000998,0.004785,2023-12-29T19:05:18.440753Z
0.020879,0.000683,-0.002788,2023-12-29T19:05:18.440953Z
0.000367,0.000367,0.022773,2023-12-29T19:05:18.441153Z
-0.085452,0.000998,0.009203,2023-12-29T19:05:18.441353Z
0.263234,0.000998,-0.007205,2023-12-29T19:05:18.441553Z
0.093775,0.000052,0.005416,2023-12-29T19:05:18.441753Z
-0.087345,0.000683,0.023719,2023-12-29T19:05:18.441953Z
-0.058633,0.001630,-0.001526,2023-12-29T19:05:18.442153Z
-0.082297,0.001314,-0.006258,2023-12-29T19:05:18.442353Z
0.060956,0.000998,-0.000264,2023-12-29T19:05:18.442553Z
-0.144452,0.001314,0.016777,2023-12-29T19:05:18.442753Z
0.107029,0.000367,0.016461,2023-12-29T19:05:18.442953Z
0.092197,0.000998,-0.006574,2023-12-29T19:05:18.443153Z
0.018355,0.001630,0.010150,2023-12-29T19:05:18.443353Z
-0.107538,0.001630,0.001630,2023-12-29T19:05:18.443552Z
0.067583,0.000052,-0.005312,2023-12-29T19:05:18.443753Z
0.049596,0.000998,-0.003103,2023-12-29T19:05:18.443953Z
-0.018563,0.001314,-0.002788,2023-12-29T19:05:18.444153Z
-0.040334,0.000998,0.012043,2023-12-29T19:05:18.444353Z
0.008572,0.000998,0.025613,2023-12-29T19:05:18.444553Z
0.020564,0.000998,-0.012884,2023-12-29T19:05:18.444753Z
-0.023927,0.001630,0.005101,2023-12-29T19:05:18.444953Z
-0.104067,0.001314,-0.000895,2023-12-29T19:05:18.445153Z
0.051489,0.000367,-0.008783,2023-12-29T19:05:18.445353Z
0.198543,0.001314,-0.002157,2023-12-29T19:05:18.445553Z
0.076734,0.000998,-0.006574,2023-12-29T19:05:18.445753Z
-0.175373,0.000998,0.015199,2023-12-29T19:05:18.445953Z
-0.087345,0.000683,-0.007836,2023-12-29T19:05:18.446153Z
-0.001526,0.000683,-0.017932,2023-12-29T19:05:18.446353Z
-0.123313,0.001314,0.005416,2023-12-29T19:05:18.446553Z
0.223788,0.000683,0.009834,2023-12-29T19:05:18.446753Z
0.059378,0.000367,0.007625,2023-12-29T19:05:18.446953Z
0.027822,0.001314,0.005416,2023-12-29T19:05:18.447153Z
0.051174,0.001630,0.028768,2023-12-29T19:05:18.447353Z
0.013306,0.001314,0.007310,2023-12-29T19:05:18.447553Z
0.007625,0.000367,0.009203,2023-12-29T19:05:18.447753Z
0.003523,0.000998,0.002261,2023-12-29T19:05:18.447953Z
-0.036232,0.001630,-0.004050,2023-12-29T19:05:18.448153Z
-0.009729,0.000998,0.008572,2023-12-29T19:05:18.448353Z
-0.028029,0.000367,0.008256,2023-12-29T19:05:18.448553Z
-0.048221,0.000998,0.007941,2023-12-29T19:05:18.448753Z
-0.026767,0.001314,-0.004996,2023-12-29T19:05:18.448953Z
0.068214,0.000998,0.011728,2023-12-29T19:05:18.449153Z
-0.106907,0.000367,0.004785,2023-12-29T19:05:18.449353Z
0.228522,0.001314,-0.002157,2023-12-29T19:05:18.449553Z
0.038551,0.001314,0.010781,2023-12-29T19:05:18.449753Z
-0.171902,0.000998,0.024666,2023-12-29T19:05:18.449953Z
-0.088607,0.000998,0.000998,2023-12-29T19:05:18.450153Z
-0.059895,0.000683,0.003839,2023-12-29T19:05:18.450353Z
0.131643,0.000998,-0.002788,2023-12-29T19:05:18.450553Z
-0.106591,0.000367,0.012043,2023-12-29T19:05:18.450752Z
0.127856,0.000683,0.013937,2023-12-29T19:05:18.450953Z
-0.005943,0.001630,-0.008467,2023-12-29T19:05:18.451153Z
0.057800,0.000683,0.007941,2023-12-29T19:05:18.451353Z
-0.032446,0.000367,0.000683,2023-12-29T19:05:18.451553Z
-0.025505,0.000367,0.002261,2023-12-29T19:05:18.451753Z
0.073263,0.001630,0.000683,2023-12-29T19:05:18.451953Z
0.020564,0.000998,-0.006889,2023-12-29T19:05:18.452152Z
-0.105645,0.000683,0.012359,2023-12-29T19:05:18.452353Z
-0.063366,0.000998,0.027822,2023-12-29T19:05:18.452553Z
0.067267,0.001314,-0.016670,2023-12-29T19:05:18.452753Z
-0.014777,0.001630,0.000998,2023-12-29T19:05:18.452953Z
-0.057687,0.000683,-0.005943,2023-12-29T19:05:18.453153Z
-0.001526,0.000367,-0.001526,2023-12-29T19:05:18.453353Z
0.102926,0.001630,-0.003419,2023-12-29T19:05:18.453553Z
0.082099,0.000998,-0.010991,2023-12-29T19:05:18.453753Z
-0.151078,0.000052,0.021826,2023-12-29T19:05:18.453953Z
-0.028029,0.000367,0.000367,2023-12-29T19:05:18.454153Z
0.059694,0.001630,-0.002157,2023-12-29T19:05:18.454353Z
-0.086398,0.001630,0.010465,2023-12-29T19:05:18.454553Z
0.228837,0.000367,0.012674,2023-12-29T19:05:18.454753Z
-0.041280,0.000683,0.016461,2023-12-29T19:05:18.454953Z
0.109238,0.001314,0.002576,2023-12-29T19:05:18.455153Z
-0.127415,0.001630,0.023088,2023-12-29T19:05:18.455353Z
0.006048,0.000367,0.002576,2023-12-29T19:05:18.455553Z
-0.063366,0.000683,0.007310,2023-12-29T19:05:18.455753Z
0.108922,0.001314,-0.012253,2023-12-29T19:05:18.455953Z
-0.092078,-0.000264,-0.011307,2023-12-29T19:05:18.456153Z
0.019301,0.000683,0.016461,2023-12-29T19:05:18.456353Z
-0.045066,0.000998,0.017723,2023-12-29T19:05:18.456553Z
-0.028029,0.000683,0.011097,2023-12-29T19:05:18.456753Z
0.062218,0.000998,-0.005943,2023-12-29T19:05:18.456953Z
0.024666,0.001314,0.021826,2023-12-29T19:05:18.457153Z
-0.143190,0.000998,0.012359,2023-12-29T19:05:18.457353Z
0.252189,0.001630,-0.003103,2023-12-29T19:05:18.457553Z
-0.022981,0.000367,0.011728,2023-12-29T19:05:18.457753Z
-0.164330,0.000367,0.027822,2023-12-29T19:05:18.457952Z
-0.120789,0.001630,0.003839,2023-12-29T19:05:18.458153Z
-0.081981,0.000367,-0.000264,2023-12-29T19:05:18.458353Z
0.174560,0.000998,-0.004050,2023-12-29T19:05:18.458553Z
-0.108169,0.000998,0.017723,2023-12-29T19:05:18.458753Z
0.178347,0.000998,0.012674,2023-12-29T19:05:18.458953Z
0.025297,0.000998,-0.011938,2023-12-29T19:05:18.459153Z
0.027506,0.000998,0.009519,2023-12-29T19:05:18.459352Z
-0.108800,0.000998,0.004154,2023-12-29T19:05:18.459553Z
-0.010991,0.000998,-0.002157,2023-12-29T19:05:18.459753Z
0.049911,0.001314,-0.006889,2023-12-29T19:05:18.459953Z
0.009519,0.001314,-0.010676,2023-12-29T19:05:18.460153Z
-0.110693,0.001314,0.007941,2023-12-29T19:05:18.460353Z
